"Uniprot1","Uniprot2","path.length","K.edge","Degree1","Degree2","mean_deg","min_deg","max_deg","drug_pair","network"
"eco:b0635","eco:b0635",0,NA,1,1,1,1,1,"Cefaclor_Meropenem","DC.EcoliNet.2283gene.9643link.txt"
"eco:b0635","eco:b0635",0,NA,1,1,1,1,1,"Cefaclor_Penicillin G","DC.EcoliNet.2283gene.9643link.txt"
"eco:b0635","eco:b0635",0,NA,1,1,1,1,1,"Cefaclor_Piperacillin","DC.EcoliNet.2283gene.9643link.txt"
"eco:b0635","eco:b0635",0,NA,1,1,1,1,1,"Cefotaxime_Cephalexin","DC.EcoliNet.2283gene.9643link.txt"
"eco:b0635","eco:b0635",0,NA,1,1,1,1,1,"Cefotaxime_Imipenem","DC.EcoliNet.2283gene.9643link.txt"
"eco:b0635","eco:b0635",0,NA,1,1,1,1,1,"Cefotaxime_Mecillinam","DC.EcoliNet.2283gene.9643link.txt"
"eco:b0635","eco:b0635",0,NA,1,1,1,1,1,"Cefotaxime_Meropenem","DC.EcoliNet.2283gene.9643link.txt"
"eco:b0635","eco:b0635",0,NA,1,1,1,1,1,"Cefotaxime_Penicillin G","DC.EcoliNet.2283gene.9643link.txt"
"eco:b0635","eco:b0635",0,NA,1,1,1,1,1,"Cefotaxime_Piperacillin","DC.EcoliNet.2283gene.9643link.txt"
"eco:b0635","eco:b0635",0,NA,1,1,1,1,1,"Cephalexin_Imipenem","DC.EcoliNet.2283gene.9643link.txt"
"eco:b0635","eco:b0635",0,NA,1,1,1,1,1,"Cephalexin_Mecillinam","DC.EcoliNet.2283gene.9643link.txt"
"eco:b0635","eco:b0635",0,NA,1,1,1,1,1,"Cephalexin_Meropenem","DC.EcoliNet.2283gene.9643link.txt"
"eco:b0635","eco:b0635",0,NA,1,1,1,1,1,"Cephalexin_Penicillin G","DC.EcoliNet.2283gene.9643link.txt"
"eco:b0635","eco:b0635",0,NA,1,1,1,1,1,"Cephalexin_Piperacillin","DC.EcoliNet.2283gene.9643link.txt"
"eco:b0635","eco:b0635",0,NA,1,1,1,1,1,"Imipenem_Mecillinam","DC.EcoliNet.2283gene.9643link.txt"
"eco:b0635","eco:b0635",0,NA,1,1,1,1,1,"Imipenem_Meropenem","DC.EcoliNet.2283gene.9643link.txt"
"eco:b0635","eco:b0635",0,NA,1,1,1,1,1,"Imipenem_Penicillin G","DC.EcoliNet.2283gene.9643link.txt"
"eco:b0635","eco:b0635",0,NA,1,1,1,1,1,"Imipenem_Piperacillin","DC.EcoliNet.2283gene.9643link.txt"
"eco:b0635","eco:b0635",0,NA,1,1,1,1,1,"Mecillinam_Meropenem","DC.EcoliNet.2283gene.9643link.txt"
"eco:b0635","eco:b0635",0,NA,1,1,1,1,1,"Mecillinam_Penicillin G","DC.EcoliNet.2283gene.9643link.txt"
"eco:b0635","eco:b0635",0,NA,1,1,1,1,1,"Mecillinam_Piperacillin","DC.EcoliNet.2283gene.9643link.txt"
"eco:b0635","eco:b0635",0,NA,1,1,1,1,1,"Meropenem_Penicillin G","DC.EcoliNet.2283gene.9643link.txt"
"eco:b0635","eco:b0635",0,NA,1,1,1,1,1,"Meropenem_Piperacillin","DC.EcoliNet.2283gene.9643link.txt"
"eco:b0635","eco:b0635",0,NA,1,1,1,1,1,"Penicillin G_Piperacillin","DC.EcoliNet.2283gene.9643link.txt"
"eco:b0635","eco:b0839",Inf,NA,1,3,2,1,3,"Amoxicillin_Aztreonam","DC.EcoliNet.2283gene.9643link.txt"
"eco:b0635","eco:b0839",Inf,NA,1,3,2,1,3,"Amoxicillin_Cefaclor","DC.EcoliNet.2283gene.9643link.txt"
"eco:b0635","eco:b0839",Inf,NA,1,3,2,1,3,"Amoxicillin_Cefotaxime","DC.EcoliNet.2283gene.9643link.txt"
"eco:b0635","eco:b0839",Inf,NA,1,3,2,1,3,"Amoxicillin_Cephalexin","DC.EcoliNet.2283gene.9643link.txt"
"eco:b0635","eco:b0839",Inf,NA,1,3,2,1,3,"Amoxicillin_Imipenem","DC.EcoliNet.2283gene.9643link.txt"
"eco:b0635","eco:b0839",Inf,NA,1,3,2,1,3,"Amoxicillin_Meropenem","DC.EcoliNet.2283gene.9643link.txt"
"eco:b0635","eco:b0839",Inf,NA,1,3,2,1,3,"Amoxicillin_Penicillin G","DC.EcoliNet.2283gene.9643link.txt"
"eco:b0635","eco:b0839",Inf,NA,1,3,2,1,3,"Amoxicillin_Piperacillin","DC.EcoliNet.2283gene.9643link.txt"
"eco:b0635","eco:b0839",Inf,NA,1,3,2,1,3,"Aztreonam_Cefaclor","DC.EcoliNet.2283gene.9643link.txt"
"eco:b0635","eco:b0839",Inf,NA,1,3,2,1,3,"Aztreonam_Cefotaxime","DC.EcoliNet.2283gene.9643link.txt"
"eco:b0635","eco:b0839",Inf,NA,1,3,2,1,3,"Aztreonam_Cephalexin","DC.EcoliNet.2283gene.9643link.txt"
"eco:b0635","eco:b0839",Inf,NA,1,3,2,1,3,"Aztreonam_Imipenem","DC.EcoliNet.2283gene.9643link.txt"
"eco:b0635","eco:b0839",Inf,NA,1,3,2,1,3,"Aztreonam_Meropenem","DC.EcoliNet.2283gene.9643link.txt"
"eco:b0635","eco:b0839",Inf,NA,1,3,2,1,3,"Aztreonam_Penicillin G","DC.EcoliNet.2283gene.9643link.txt"
"eco:b0635","eco:b0839",Inf,NA,1,3,2,1,3,"Aztreonam_Piperacillin","DC.EcoliNet.2283gene.9643link.txt"
"eco:b0635","eco:b0839",Inf,NA,1,3,2,1,3,"Cefaclor_Cefotaxime","DC.EcoliNet.2283gene.9643link.txt"
"eco:b0635","eco:b0839",Inf,NA,1,3,2,1,3,"Cefaclor_Cephalexin","DC.EcoliNet.2283gene.9643link.txt"
"eco:b0635","eco:b0839",Inf,NA,1,3,2,1,3,"Cefaclor_Imipenem","DC.EcoliNet.2283gene.9643link.txt"
"eco:b0635","eco:b0839",Inf,NA,1,3,2,1,3,"Cefaclor_Meropenem","DC.EcoliNet.2283gene.9643link.txt"
"eco:b0635","eco:b0839",Inf,NA,1,3,2,1,3,"Cefaclor_Penicillin G","DC.EcoliNet.2283gene.9643link.txt"
"eco:b0635","eco:b0839",Inf,NA,1,3,2,1,3,"Cefaclor_Piperacillin","DC.EcoliNet.2283gene.9643link.txt"
"eco:b0635","eco:b0839",Inf,NA,1,3,2,1,3,"Cefotaxime_Cephalexin","DC.EcoliNet.2283gene.9643link.txt"
"eco:b0635","eco:b0839",Inf,NA,1,3,2,1,3,"Cefotaxime_Imipenem","DC.EcoliNet.2283gene.9643link.txt"
"eco:b0635","eco:b0839",Inf,NA,1,3,2,1,3,"Cefotaxime_Meropenem","DC.EcoliNet.2283gene.9643link.txt"
"eco:b0635","eco:b0839",Inf,NA,1,3,2,1,3,"Cefotaxime_Penicillin G","DC.EcoliNet.2283gene.9643link.txt"
"eco:b0635","eco:b0839",Inf,NA,1,3,2,1,3,"Cefotaxime_Piperacillin","DC.EcoliNet.2283gene.9643link.txt"
"eco:b0635","eco:b0839",Inf,NA,1,3,2,1,3,"Cephalexin_Imipenem","DC.EcoliNet.2283gene.9643link.txt"
"eco:b0635","eco:b0839",Inf,NA,1,3,2,1,3,"Cephalexin_Meropenem","DC.EcoliNet.2283gene.9643link.txt"
"eco:b0635","eco:b0839",Inf,NA,1,3,2,1,3,"Cephalexin_Penicillin G","DC.EcoliNet.2283gene.9643link.txt"
"eco:b0635","eco:b0839",Inf,NA,1,3,2,1,3,"Cephalexin_Piperacillin","DC.EcoliNet.2283gene.9643link.txt"
"eco:b0635","eco:b0839",Inf,NA,1,3,2,1,3,"Imipenem_Meropenem","DC.EcoliNet.2283gene.9643link.txt"
"eco:b0635","eco:b0839",Inf,NA,1,3,2,1,3,"Imipenem_Penicillin G","DC.EcoliNet.2283gene.9643link.txt"
"eco:b0635","eco:b0839",Inf,NA,1,3,2,1,3,"Imipenem_Piperacillin","DC.EcoliNet.2283gene.9643link.txt"
"eco:b0635","eco:b0839",Inf,NA,1,3,2,1,3,"Amoxicillin_Mecillinam","DC.EcoliNet.2283gene.9643link.txt"
"eco:b0635","eco:b0839",Inf,NA,1,3,2,1,3,"Aztreonam_Mecillinam","DC.EcoliNet.2283gene.9643link.txt"
"eco:b0635","eco:b0839",Inf,NA,1,3,2,1,3,"Cefaclor_Mecillinam","DC.EcoliNet.2283gene.9643link.txt"
"eco:b0635","eco:b0839",Inf,NA,1,3,2,1,3,"Cefotaxime_Mecillinam","DC.EcoliNet.2283gene.9643link.txt"
"eco:b0635","eco:b0839",Inf,NA,1,3,2,1,3,"Cephalexin_Mecillinam","DC.EcoliNet.2283gene.9643link.txt"
"eco:b0635","eco:b0839",Inf,NA,1,3,2,1,3,"Imipenem_Mecillinam","DC.EcoliNet.2283gene.9643link.txt"
"eco:b0635","eco:b0839",Inf,NA,1,3,2,1,3,"Mecillinam_Meropenem","DC.EcoliNet.2283gene.9643link.txt"
"eco:b0635","eco:b0839",Inf,NA,1,3,2,1,3,"Mecillinam_Penicillin G","DC.EcoliNet.2283gene.9643link.txt"
"eco:b0635","eco:b0839",Inf,NA,1,3,2,1,3,"Mecillinam_Piperacillin","DC.EcoliNet.2283gene.9643link.txt"
"eco:b0635","eco:b0839",Inf,NA,1,3,2,1,3,"Meropenem_Penicillin G","DC.EcoliNet.2283gene.9643link.txt"
"eco:b0635","eco:b0839",Inf,NA,1,3,2,1,3,"Meropenem_Piperacillin","DC.EcoliNet.2283gene.9643link.txt"
"eco:b0635","eco:b0839",Inf,NA,1,3,2,1,3,"Penicillin G_Piperacillin","DC.EcoliNet.2283gene.9643link.txt"
"eco:b0635","eco:b1288",Inf,NA,1,16,8,1,16,"Amoxicillin_Triclosan","DC.EcoliNet.2283gene.9643link.txt"
"eco:b0635","eco:b1288",Inf,NA,1,16,8,1,16,"Aztreonam_Triclosan","DC.EcoliNet.2283gene.9643link.txt"
"eco:b0635","eco:b1288",Inf,NA,1,16,8,1,16,"Cefaclor_Triclosan","DC.EcoliNet.2283gene.9643link.txt"
"eco:b0635","eco:b1288",Inf,NA,1,16,8,1,16,"Cefotaxime_Triclosan","DC.EcoliNet.2283gene.9643link.txt"
"eco:b0635","eco:b1288",Inf,NA,1,16,8,1,16,"Cephalexin_Triclosan","DC.EcoliNet.2283gene.9643link.txt"
"eco:b0635","eco:b1288",Inf,NA,1,16,8,1,16,"Imipenem_Triclosan","DC.EcoliNet.2283gene.9643link.txt"
"eco:b0635","eco:b1288",Inf,NA,1,16,8,1,16,"Mecillinam_Triclosan","DC.EcoliNet.2283gene.9643link.txt"
"eco:b0635","eco:b1288",Inf,NA,1,16,8,1,16,"Meropenem_Triclosan","DC.EcoliNet.2283gene.9643link.txt"
"eco:b0635","eco:b1288",Inf,NA,1,16,8,1,16,"Penicillin G_Triclosan","DC.EcoliNet.2283gene.9643link.txt"
"eco:b0635","eco:b1288",Inf,NA,1,16,8,1,16,"Piperacillin_Triclosan","DC.EcoliNet.2283gene.9643link.txt"
"eco:b0635","eco:b3296",Inf,NA,1,2,2,1,2,"Amoxicillin_Doxycycline","DC.EcoliNet.2283gene.9643link.txt"
"eco:b0635","eco:b3296",Inf,NA,1,2,2,1,2,"Aztreonam_Doxycycline","DC.EcoliNet.2283gene.9643link.txt"
"eco:b0635","eco:b3296",Inf,NA,1,2,2,1,2,"Cefaclor_Doxycycline","DC.EcoliNet.2283gene.9643link.txt"
"eco:b0635","eco:b3296",Inf,NA,1,2,2,1,2,"Cefotaxime_Doxycycline","DC.EcoliNet.2283gene.9643link.txt"
"eco:b0635","eco:b3296",Inf,NA,1,2,2,1,2,"Cephalexin_Doxycycline","DC.EcoliNet.2283gene.9643link.txt"
"eco:b0635","eco:b3296",Inf,NA,1,2,2,1,2,"Doxycycline_Imipenem","DC.EcoliNet.2283gene.9643link.txt"
"eco:b0635","eco:b3296",Inf,NA,1,2,2,1,2,"Doxycycline_Mecillinam","DC.EcoliNet.2283gene.9643link.txt"
"eco:b0635","eco:b3296",Inf,NA,1,2,2,1,2,"Doxycycline_Meropenem","DC.EcoliNet.2283gene.9643link.txt"
"eco:b0635","eco:b3296",Inf,NA,1,2,2,1,2,"Doxycycline_Penicillin G","DC.EcoliNet.2283gene.9643link.txt"
"eco:b0635","eco:b3296",Inf,NA,1,2,2,1,2,"Doxycycline_Piperacillin","DC.EcoliNet.2283gene.9643link.txt"
"eco:b0635","eco:b3426",Inf,NA,1,4,2,1,4,"Amoxicillin_Metformin","DC.EcoliNet.2283gene.9643link.txt"
"eco:b0635","eco:b3426",Inf,NA,1,4,2,1,4,"Aztreonam_Metformin","DC.EcoliNet.2283gene.9643link.txt"
"eco:b0635","eco:b3426",Inf,NA,1,4,2,1,4,"Cefaclor_Metformin","DC.EcoliNet.2283gene.9643link.txt"
"eco:b0635","eco:b3426",Inf,NA,1,4,2,1,4,"Cefotaxime_Metformin","DC.EcoliNet.2283gene.9643link.txt"
"eco:b0635","eco:b3426",Inf,NA,1,4,2,1,4,"Cephalexin_Metformin","DC.EcoliNet.2283gene.9643link.txt"
"eco:b0635","eco:b3426",Inf,NA,1,4,2,1,4,"Imipenem_Metformin","DC.EcoliNet.2283gene.9643link.txt"
"eco:b0635","eco:b3426",Inf,NA,1,4,2,1,4,"Mecillinam_Metformin","DC.EcoliNet.2283gene.9643link.txt"
"eco:b0635","eco:b3426",Inf,NA,1,4,2,1,4,"Meropenem_Metformin","DC.EcoliNet.2283gene.9643link.txt"
"eco:b0635","eco:b3426",Inf,NA,1,4,2,1,4,"Metformin_Penicillin G","DC.EcoliNet.2283gene.9643link.txt"
"eco:b0635","eco:b3426",Inf,NA,1,4,2,1,4,"Metformin_Piperacillin","DC.EcoliNet.2283gene.9643link.txt"
"eco:b0839","eco:b0839",0,NA,3,3,3,3,3,"Amoxicillin_Aztreonam","DC.EcoliNet.2283gene.9643link.txt"
"eco:b0839","eco:b0839",0,NA,3,3,3,3,3,"Amoxicillin_Cefaclor","DC.EcoliNet.2283gene.9643link.txt"
"eco:b0839","eco:b0839",0,NA,3,3,3,3,3,"Amoxicillin_Cefotaxime","DC.EcoliNet.2283gene.9643link.txt"
"eco:b0839","eco:b0839",0,NA,3,3,3,3,3,"Amoxicillin_Cephalexin","DC.EcoliNet.2283gene.9643link.txt"
"eco:b0839","eco:b0839",0,NA,3,3,3,3,3,"Amoxicillin_Imipenem","DC.EcoliNet.2283gene.9643link.txt"
"eco:b0839","eco:b0839",0,NA,3,3,3,3,3,"Amoxicillin_Meropenem","DC.EcoliNet.2283gene.9643link.txt"
"eco:b0839","eco:b0839",0,NA,3,3,3,3,3,"Amoxicillin_Penicillin G","DC.EcoliNet.2283gene.9643link.txt"
"eco:b0839","eco:b0839",0,NA,3,3,3,3,3,"Amoxicillin_Piperacillin","DC.EcoliNet.2283gene.9643link.txt"
"eco:b0839","eco:b0839",0,NA,3,3,3,3,3,"Aztreonam_Cefaclor","DC.EcoliNet.2283gene.9643link.txt"
"eco:b0839","eco:b0839",0,NA,3,3,3,3,3,"Aztreonam_Cefotaxime","DC.EcoliNet.2283gene.9643link.txt"
"eco:b0839","eco:b0839",0,NA,3,3,3,3,3,"Aztreonam_Cephalexin","DC.EcoliNet.2283gene.9643link.txt"
"eco:b0839","eco:b0839",0,NA,3,3,3,3,3,"Aztreonam_Imipenem","DC.EcoliNet.2283gene.9643link.txt"
"eco:b0839","eco:b0839",0,NA,3,3,3,3,3,"Aztreonam_Meropenem","DC.EcoliNet.2283gene.9643link.txt"
"eco:b0839","eco:b0839",0,NA,3,3,3,3,3,"Aztreonam_Penicillin G","DC.EcoliNet.2283gene.9643link.txt"
"eco:b0839","eco:b0839",0,NA,3,3,3,3,3,"Aztreonam_Piperacillin","DC.EcoliNet.2283gene.9643link.txt"
"eco:b0839","eco:b0839",0,NA,3,3,3,3,3,"Cefaclor_Cefotaxime","DC.EcoliNet.2283gene.9643link.txt"
"eco:b0839","eco:b0839",0,NA,3,3,3,3,3,"Cefaclor_Cephalexin","DC.EcoliNet.2283gene.9643link.txt"
"eco:b0839","eco:b0839",0,NA,3,3,3,3,3,"Cefaclor_Imipenem","DC.EcoliNet.2283gene.9643link.txt"
"eco:b0839","eco:b0839",0,NA,3,3,3,3,3,"Cefaclor_Meropenem","DC.EcoliNet.2283gene.9643link.txt"
"eco:b0839","eco:b0839",0,NA,3,3,3,3,3,"Cefaclor_Penicillin G","DC.EcoliNet.2283gene.9643link.txt"
"eco:b0839","eco:b0839",0,NA,3,3,3,3,3,"Cefaclor_Piperacillin","DC.EcoliNet.2283gene.9643link.txt"
"eco:b0839","eco:b0839",0,NA,3,3,3,3,3,"Cefotaxime_Cephalexin","DC.EcoliNet.2283gene.9643link.txt"
"eco:b0839","eco:b0839",0,NA,3,3,3,3,3,"Cefotaxime_Imipenem","DC.EcoliNet.2283gene.9643link.txt"
"eco:b0839","eco:b0839",0,NA,3,3,3,3,3,"Cefotaxime_Meropenem","DC.EcoliNet.2283gene.9643link.txt"
"eco:b0839","eco:b0839",0,NA,3,3,3,3,3,"Cefotaxime_Penicillin G","DC.EcoliNet.2283gene.9643link.txt"
"eco:b0839","eco:b0839",0,NA,3,3,3,3,3,"Cefotaxime_Piperacillin","DC.EcoliNet.2283gene.9643link.txt"
"eco:b0839","eco:b0839",0,NA,3,3,3,3,3,"Cephalexin_Imipenem","DC.EcoliNet.2283gene.9643link.txt"
"eco:b0839","eco:b0839",0,NA,3,3,3,3,3,"Cephalexin_Meropenem","DC.EcoliNet.2283gene.9643link.txt"
"eco:b0839","eco:b0839",0,NA,3,3,3,3,3,"Cephalexin_Penicillin G","DC.EcoliNet.2283gene.9643link.txt"
"eco:b0839","eco:b0839",0,NA,3,3,3,3,3,"Cephalexin_Piperacillin","DC.EcoliNet.2283gene.9643link.txt"
"eco:b0839","eco:b0839",0,NA,3,3,3,3,3,"Imipenem_Meropenem","DC.EcoliNet.2283gene.9643link.txt"
"eco:b0839","eco:b0839",0,NA,3,3,3,3,3,"Imipenem_Penicillin G","DC.EcoliNet.2283gene.9643link.txt"
"eco:b0839","eco:b0839",0,NA,3,3,3,3,3,"Imipenem_Piperacillin","DC.EcoliNet.2283gene.9643link.txt"
"eco:b0839","eco:b0839",0,NA,3,3,3,3,3,"Meropenem_Penicillin G","DC.EcoliNet.2283gene.9643link.txt"
"eco:b0839","eco:b0839",0,NA,3,3,3,3,3,"Meropenem_Piperacillin","DC.EcoliNet.2283gene.9643link.txt"
"eco:b0839","eco:b0839",0,NA,3,3,3,3,3,"Penicillin G_Piperacillin","DC.EcoliNet.2283gene.9643link.txt"
"eco:b0839","eco:b1288",Inf,NA,3,16,10,3,16,"Amoxicillin_Triclosan","DC.EcoliNet.2283gene.9643link.txt"
"eco:b0839","eco:b1288",Inf,NA,3,16,10,3,16,"Aztreonam_Triclosan","DC.EcoliNet.2283gene.9643link.txt"
"eco:b0839","eco:b1288",Inf,NA,3,16,10,3,16,"Cefaclor_Triclosan","DC.EcoliNet.2283gene.9643link.txt"
"eco:b0839","eco:b1288",Inf,NA,3,16,10,3,16,"Cefotaxime_Triclosan","DC.EcoliNet.2283gene.9643link.txt"
"eco:b0839","eco:b1288",Inf,NA,3,16,10,3,16,"Cephalexin_Triclosan","DC.EcoliNet.2283gene.9643link.txt"
"eco:b0839","eco:b1288",Inf,NA,3,16,10,3,16,"Imipenem_Triclosan","DC.EcoliNet.2283gene.9643link.txt"
"eco:b0839","eco:b1288",Inf,NA,3,16,10,3,16,"Meropenem_Triclosan","DC.EcoliNet.2283gene.9643link.txt"
"eco:b0839","eco:b1288",Inf,NA,3,16,10,3,16,"Penicillin G_Triclosan","DC.EcoliNet.2283gene.9643link.txt"
"eco:b0839","eco:b1288",Inf,NA,3,16,10,3,16,"Piperacillin_Triclosan","DC.EcoliNet.2283gene.9643link.txt"
"eco:b0839","eco:b3296",Inf,NA,3,2,2,2,3,"Amoxicillin_Doxycycline","DC.EcoliNet.2283gene.9643link.txt"
"eco:b0839","eco:b3296",Inf,NA,3,2,2,2,3,"Aztreonam_Doxycycline","DC.EcoliNet.2283gene.9643link.txt"
"eco:b0839","eco:b3296",Inf,NA,3,2,2,2,3,"Cefaclor_Doxycycline","DC.EcoliNet.2283gene.9643link.txt"
"eco:b0839","eco:b3296",Inf,NA,3,2,2,2,3,"Cefotaxime_Doxycycline","DC.EcoliNet.2283gene.9643link.txt"
"eco:b0839","eco:b3296",Inf,NA,3,2,2,2,3,"Cephalexin_Doxycycline","DC.EcoliNet.2283gene.9643link.txt"
"eco:b0839","eco:b3296",Inf,NA,3,2,2,2,3,"Doxycycline_Imipenem","DC.EcoliNet.2283gene.9643link.txt"
"eco:b0839","eco:b3296",Inf,NA,3,2,2,2,3,"Doxycycline_Meropenem","DC.EcoliNet.2283gene.9643link.txt"
"eco:b0839","eco:b3296",Inf,NA,3,2,2,2,3,"Doxycycline_Penicillin G","DC.EcoliNet.2283gene.9643link.txt"
"eco:b0839","eco:b3296",Inf,NA,3,2,2,2,3,"Doxycycline_Piperacillin","DC.EcoliNet.2283gene.9643link.txt"
"eco:b0839","eco:b3426",Inf,NA,3,4,4,3,4,"Amoxicillin_Metformin","DC.EcoliNet.2283gene.9643link.txt"
"eco:b0839","eco:b3426",Inf,NA,3,4,4,3,4,"Aztreonam_Metformin","DC.EcoliNet.2283gene.9643link.txt"
"eco:b0839","eco:b3426",Inf,NA,3,4,4,3,4,"Cefaclor_Metformin","DC.EcoliNet.2283gene.9643link.txt"
"eco:b0839","eco:b3426",Inf,NA,3,4,4,3,4,"Cefotaxime_Metformin","DC.EcoliNet.2283gene.9643link.txt"
"eco:b0839","eco:b3426",Inf,NA,3,4,4,3,4,"Cephalexin_Metformin","DC.EcoliNet.2283gene.9643link.txt"
"eco:b0839","eco:b3426",Inf,NA,3,4,4,3,4,"Imipenem_Metformin","DC.EcoliNet.2283gene.9643link.txt"
"eco:b0839","eco:b3426",Inf,NA,3,4,4,3,4,"Meropenem_Metformin","DC.EcoliNet.2283gene.9643link.txt"
"eco:b0839","eco:b3426",Inf,NA,3,4,4,3,4,"Metformin_Penicillin G","DC.EcoliNet.2283gene.9643link.txt"
"eco:b0839","eco:b3426",Inf,NA,3,4,4,3,4,"Metformin_Piperacillin","DC.EcoliNet.2283gene.9643link.txt"
"eco:b1288","eco:b3296",Inf,NA,16,2,9,2,16,"Doxycycline_Triclosan","DC.EcoliNet.2283gene.9643link.txt"
"eco:b1288","eco:b3426",Inf,NA,16,4,10,4,16,"Metformin_Triclosan","DC.EcoliNet.2283gene.9643link.txt"
"eco:b3296","eco:b3426",Inf,NA,2,4,3,2,4,"Doxycycline_Metformin","DC.EcoliNet.2283gene.9643link.txt"
